"time","siteID","gcc_90","gcc_sd","radiation","max_temp","min_temp","precip"
2020-03-08,"BART",0.3445,0.00123848632826775,16.848453128,8.07,-7.38,0
2020-03-09,"BART",0.34587,0.000355134533864077,18.419968329,16.03,-4.08,0
2020-03-10,"BART",0.347,0.000254097281708073,11.8014842472,11.31,-1.79,4.12
2020-03-11,"BART",0.34551,0.000164658707015213,11.5753475002,6.06,-2.15,0
2020-03-12,"BART",0.34618,0.000133647266476859,9.8782992231,4.14,-5.18,4.82
2020-03-13,"BART",0.34716,0.000226641044970468,10.2837696328,7.05,-2.72,23.58
2020-03-14,"BART",0.34446,0.000121668208917643,9.8718940206,6.54,-0.08,0
2020-03-15,"BART",0.34449,0.000629136401939119,14.3958348017,4.21,-5.91,0
2020-03-16,"BART",0.34454,0.000635426363048587,19.0217359765,2.83,-12.53,0.61
2020-03-17,"BART",0.34857,0.000199483926005816,13.570719696,2.89,-10.17,2.28
2020-03-18,"BART",0.34509,0.000432514822206796,15.7837570508,7.22,-3.44,0
2020-03-19,"BART",0.34686,0.000149996462543324,8.2537123598,4.74,-1.83,2.15
2020-03-20,"BART",0.34814,0.000362052031439382,18.7852836174,13.66,-0.15,0.75
2020-03-21,"BART",0.34377,0.00065203222062617,13.986367248,4.8,-3.63,0
2020-03-22,"BART",0.34364,0.00187389238512259,19.4998892352,2.94,-10.12,0
2020-03-23,"BART",0.34789,0.000752184773218138,13.7250424634,0.96,-9.73,16.62
2020-03-24,"BART",0.34429,0.000994261457216427,19.2003712875,5.6,-5.71,0
2020-03-25,"BART",0.34534,0.000175764819678839,21.9817912688,7.03,-7.22,0
2020-03-26,"BART",0.34469,0.00043646993210604,23.3826207156,10.84,-6.05,0
2020-03-27,"BART",0.3437,0.000486549683265453,21.894871775,10.17,-3.72,0
2020-03-28,"BART",0.34603,0.000409425730226408,22.9840954602,10.88,-4.81,0
2020-03-29,"BART",0.34697,8.47639122287662e-05,11.272247974,5.57,-2.18,27.52
2020-03-30,"BART",0.34586,0.000476312846943322,9.0235120265,4.04,-0.27,1.03
2020-03-31,"BART",0.34433,0.000162199167062968,18.7879144896,8.08,-2.06,0
2020-04-01,"BART",0.3455,8.25909517206435e-05,21.708166311,7.12,-5.22,0
2020-04-02,"BART",0.34675,0.000270187409637342,13.3299909072,6.03,-2.63,27.02
2020-04-03,"BART",0.34478,0.000248425408671237,8.5002186186,7.26,2.15,12.84
2020-04-04,"BART",0.34623,0.000142813108927823,20.8649512308,12.25,1.18,0
2020-04-05,"BART",0.34671,8.45214620733713e-05,22.7568517305,13.23,0.38,0
2020-04-06,"BART",0.34377,0.00117742825943769,23.4383896892,12.49,-0.89,0
2020-04-07,"BART",0.34393,0.00101164543679884,25.5225928212,13.12,-2.98,0
2020-04-08,"BART",0.34566,0.000142376477075713,25.9899872844,13.48,-3,0
2020-04-09,"BART",0.35153,0.000975199090086795,13.7600688092,6.84,-1.56,32.51
2020-04-10,"BART",0.3472,0.000519274415282856,7.200183055,3.61,-0.32,3.52
2020-04-11,"BART",0.3436,0.000175082720974037,14.5223360616,4.61,-1.49,0
2020-04-12,"BART",0.34561,0.000153980212086772,20.3356991908,11.96,-4.37,2.73
2020-04-13,"BART",0.34818,0.000567974181649486,19.8293887552,13.86,-1.62,53.51
2020-04-14,"BART",0.34422,0.000196659863827918,18.8016120975,11.01,2.41,0
2020-04-15,"BART",0.34359,0.000131891111550864,20.5379454342,8.24,-1.05,0
2020-04-16,"BART",0.34313,0.000250671551913604,20.7528029475,5.63,-3.49,0
2020-04-17,"BART",0.34264,8.33296478096552e-05,22.2136957998,6.85,-3.12,0
2020-04-18,"BART",0.34384,0.000230828159425298,21.7335224915,6.99,-2.66,0
2020-04-19,"BART",0.34474,0.000458081445391803,29.6336263566,14.53,-5.06,0
2020-04-20,"BART",0.34217,0.000253297212695247,27.4146212754,11.64,-3.25,0
2020-04-21,"BART",0.34344,0.000262159412478399,20.5719434052,10,-4.55,14.79
2020-04-22,"BART",0.34209,0.000153991258697052,17.7653186356,3.08,-4.22,0
2020-04-23,"BART",0.34125,0.0019665425169623,25.3881582945,7.68,-4.29,0
2020-04-24,"BART",0.34399,8.03187120800972e-05,28.878791837,12.06,-3.83,0
2020-04-25,"BART",0.34238,0.000496127575759068,29.3084368736,16.06,-0.81,0
2020-04-26,"BART",0.34405,0.000217367481562486,20.9648589472,13.55,-0.93,25.94
2020-04-27,"BART",0.33907,0.000511582816325155,9.6800480972,5.39,0.48,9.02
2020-04-28,"BART",0.34345,5.51752828423641e-05,19.9510710706,8.83,0.75,0
2020-04-29,"BART",0.34325,0.000531061278604128,30.1021219467,15.53,-1.7,0
2020-04-30,"BART",0.34419,0.000349038051255863,13.7999651686,9.04,1.56,31.21
2020-05-01,"BART",0.34441,0.00052706379585204,15.9450188082,13.51,4.5,12.51
2020-05-02,"BART",0.34266,0.000732431749554253,27.5812985952,17.79,3.87,0
2020-05-03,"BART",0.34546,0.000499389258014642,29.101159164,22.31,5.55,0
2020-05-04,"BART",0.34477,9.93898857417294e-05,22.7511023672,15.82,5.53,0
2020-05-05,"BART",0.34411,0.000419366869731697,19.8524039264,10.12,1.87,0
2020-05-06,"BART",0.34494,6.63458963251191e-05,30.1161727622,13.28,-2.89,0
2020-05-07,"BART",0.34411,0.00035036667440071,28.75366336,15.05,0.46,1.26
2020-05-08,"BART",0.34429,5.60609871988922e-05,19.1199968916,12.09,0.71,8.94
2020-05-09,"BART",0.34848,0.000823132871710155,11.510520021,4.7,-1.15,2.74
2020-05-10,"BART",0.34493,0.00106906605988973,24.0332277735,8.91,-1.34,0
2020-05-11,"BART",0.34603,0.000169427005533598,22.20781738,14.2,-1.14,9.41
2020-05-12,"BART",0.3438,0.000794541468588105,20.063642895,9.43,1.29,0
2020-05-13,"BART",0.34352,0.000308679243069627,27.8256365499,11.27,-1.5,0
2020-05-14,"BART",0.34601,0.000608222537147276,31.8898447842,17.98,-0.67,0
2020-05-15,"BART",0.35325,0.000481375654573777,21.8693891838,20.28,4.74,15.81
2020-05-16,"BART",0.35537,0.00166996569144765,21.5204695662,17.19,7.67,0
2020-05-17,"BART",0.36035,0.00196985489945274,29.286406332,20.09,4.32,0
2020-05-18,"BART",0.37218,0.00270567099075332,29.1124315552,21.83,5.83,0
2020-05-19,"BART",0.37762,0.00120180269034921,30.7266952068,20.34,2.65,0
2020-05-20,"BART",0.38734,0.000519490821745239,32.1995626172,22.65,1.61,0
2020-05-21,"BART",0.4074,0.00110871526018327,32.501499588,26.51,3.12,0
2020-05-22,"BART",0.41308,0.00410942669421199,32.139517242,29.22,5.12,0
2020-05-23,"BART",0.42358,0.00348492502188545,29.0957173584,24.7,7.12,0
2020-05-24,"BART",0.44022,0.00107627202388047,31.1325051324,21.43,1.55,0
2020-05-25,"BART",0.45447,0.000961953560761231,29.373638046,19.84,2.65,0
2020-05-26,"BART",0.46359,0.00411593526455906,29.8257850671,28.48,8.63,0
2020-05-27,"BART",0.44205,0.00599472196764685,25.5554578096,32.66,13.24,0
2020-05-28,"BART",0.46282,0.000898904299008249,22.212250067,30.14,15.09,0.85
2020-05-29,"BART",0.46852,0.00101695802895353,13.8984756064,29.73,17.92,5.22
2020-05-30,"BART",0.46218,0.00224067326798834,13.2477808766,23.22,15.62,0
2020-05-31,"BART",0.45956,0.00204581827788358,16.5000901878,14.43,5.49,0
2020-06-01,"BART",0.45221,0.00093551351412048,23.607405367,14.4,0.49,0
2020-06-02,"BART",0.45483,0.0004871244805918,26.0876368255,16.95,0.39,0
2020-06-03,"BART",0.46303,0.00130251377430142,23.2872905538,19.32,5.22,0
2020-06-04,"BART",0.45903,0.00130371116370434,24.373592328,25.16,9.1,0
2020-06-05,"BART",0.45957,0.000531116382956592,17.6359686034,28.41,12.59,5.04
2020-06-06,"BART",0.45916,0.000670962421770836,14.584871015,26.01,14.09,3.93
2020-06-07,"BART",0.45493,0.000396425250951354,16.8637014403,19.97,10.48,0
2020-06-08,"BART",0.44357,0.00149775526201646,25.5891459488,21.76,4.95,0
2020-06-09,"BART",0.45765,0.000533961431000325,20.2216935834,20.5,8.51,0
2020-06-10,"BART",0.45482,0.00207696273575485,22.4365995312,21.84,8.06,1.36
2020-06-11,"BART",0.45849,0.00111356916521351,15.583351375,23.57,10.76,4.46
2020-06-12,"BART",0.44368,0.00289690451006038,23.3875568288,25.04,9.88,0
2020-06-13,"BART",0.44616,0.000591900300485049,19.2574455388,17.95,6.94,0
2020-06-14,"BART",0.44868,0.000607985504660726,21.78932443,18.75,5.94,0
2020-06-15,"BART",0.44616,0.000476255331964379,22.4797471992,22.12,8.33,0
2020-06-16,"BART",0.42468,0.00454185017429176,27.852475329,26.37,5.79,0
2020-06-17,"BART",0.42611,0.00132914102014367,28.025151702,29.54,7.69,0
2020-06-18,"BART",0.42624,0.00283590982873833,27.399744047,31.88,10.26,0
2020-06-19,"BART",0.45253,0.000531368182436734,26.2398018804,32.7,12.6,0
2020-06-20,"BART",0.45391,0.00140816246511659,22.7408905783,31.96,16.19,0
2020-06-21,"BART",0.45283,0.00167406401457589,17.620231668,31.89,15.49,3.8
2020-06-22,"BART",0.45131,0.000744060371700237,20.741737676,29.98,16.6,0
2020-06-23,"BART",0.43083,0.0036290592740673,22.3482423024,31.27,16.4,0
2020-06-24,"BART",0.45232,0.000750168839770931,18.7295992164,28.19,16.81,0
2020-06-25,"BART",0.42827,0.00401216599265945,25.755778776,26.93,9.75,0
2020-06-26,"BART",0.44659,0.000893118102206978,24.515002857,27.53,11.64,0
2020-06-27,"BART",0.44741,0.000698555487986391,23.9714423256,26.08,10.96,0
2020-06-28,"BART",0.45401,0.00158965602286167,18.0656849736,27.52,11.81,26.93
2020-06-29,"BART",0.45983,0.00114846387627214,7.317773568,20.18,14.92,32.73
2020-06-30,"BART",0.45127,0.000315003917047228,7.9039069296,22.05,16.26,23.98
2020-07-01,"BART",0.45118,0.00167189867674632,11.5709975565,24.84,16.1,5.18
2020-07-02,"BART",0.44772,0.00295209895968192,24.4185857591,30.63,14.21,0
2020-07-03,"BART",0.44703,0.000468489707159384,15.1005541752,24.49,16.08,0
2020-07-04,"BART",0.43545,0.00289031127368239,22.3131528972,28.47,14.61,0
2020-07-05,"BART",0.44623,0.000520447187620461,21.931360111,27.94,14.53,0.97
2020-07-06,"BART",0.43927,0.00449538087646529,22.3277283675,27.75,13.96,0
2020-07-07,"BART",0.44223,0.000929752636841795,23.7633886572,27.27,12.07,0
2020-07-08,"BART",0.44157,0.000744510877923841,16.3012675553,28.37,14.77,9.78
2020-07-09,"BART",0.44261,0.00162696482670859,23.3925095723,30.7,15.07,0
2020-07-10,"BART",0.44219,0.000754324999247535,15.4725700064,30.42,17.23,11.92
2020-07-11,"BART",0.44845,0.00155878250253333,10.7012409272,28.55,20.08,16.96
2020-07-12,"BART",0.44439,0.00126841860405075,14.80077144,28.32,19.67,0
2020-07-13,"BART",0.44242,0.000585669867653739,15.4409340968,28.15,15.48,15.12
2020-07-14,"BART",0.45671,0.00322114696450486,10.4355370366,22.08,14.53,18.39
2020-07-15,"BART",0.44353,0.00128631092886374,15.990443169,22.84,14.11,0
2020-07-16,"BART",0.44283,0.00166109007729803,16.5897984,22.37,13.51,1.7
2020-07-17,"BART",0.44749,0.00104663162340053,9.7353088268,19.87,13.4,2.19
2020-07-18,"BART",0.43996,0.00249364976314328,24.49575969,28.43,13.02,0
2020-07-19,"BART",0.43538,0.00085204432887459,24.6240281248,31.97,15.45,0
2020-07-20,"BART",0.4414,0.000597717377757636,21.7110702074,30.95,17.72,0
2020-07-21,"BART",0.43919,0.000749504277261079,21.1810657769,28,15.85,0
2020-07-22,"BART",0.44109,0.00052633554130498,14.1868330104,25.2,15.09,9.5
2020-07-23,"BART",0.44143,0.00028610300770947,14.28002884,26.02,15.79,4.66
2020-07-24,"BART",0.43583,0.000980679803576511,22.1573577456,28.04,15.03,0
2020-07-25,"BART",0.43021,0.00282660714624152,24.5068909614,28.76,13,0
2020-07-26,"BART",0.44004,0.000488798096542607,24.350921073,29.95,13.94,0
2020-07-27,"BART",0.4414,0.000795797542707707,19.1663507637,30.94,19.74,0
2020-07-28,"BART",0.44031,0.000881576029341881,19.223239464,30.25,19.18,0.36
2020-07-29,"BART",0.41755,0.00287833200883102,24.219393663,29.93,13.62,0
2020-07-30,"BART",0.43664,0.00109025003685261,16.3991468633,28.84,15.09,3.76
2020-07-31,"BART",0.43129,0.00236371777071456,23.0383156692,28.15,13.05,0
2020-08-01,"BART",0.43466,0.00384615110154532,23.4225150105,29.27,13.31,0
2020-08-02,"BART",0.44132,0.000587325251127717,15.1388070744,26.74,14.39,2.8
2020-08-03,"BART",0.43529,0.000826604434677542,18.0773634968,27.24,16.49,0
2020-08-04,"BART",0.44824,0.00230116060335845,11.4703315318,23.73,15.31,36.41
2020-08-05,"BART",0.42486,0.0046648603408891,18.620188704,26.66,15.63,0
2020-08-06,"BART",0.42901,0.000765551202249275,22.9453725527,25.43,10.39,0
2020-08-07,"BART",0.4316,0.00099598233653709,23.532548312,26.52,10.15,0
2020-08-08,"BART",0.4357,0.00068626518465784,22.6010450806,27.48,11.99,0
2020-08-09,"BART",0.43511,0.00055878954455326,21.0325593748,29.2,15,0.28
2020-08-10,"BART",0.43456,0.000721856280568313,19.636649214,29.79,16.65,0
2020-08-11,"BART",0.42704,0.00322272413131043,20.821562672,31.92,16.67,0
2020-08-12,"BART",0.43441,0.00115556333554201,19.2491866116,30.65,17.27,0
2020-08-13,"BART",0.43456,0.000746291299749396,22.0330872009,29.65,12.77,0
2020-08-14,"BART",0.43193,0.000847049707237196,20.8059507776,28.76,13.37,0
2020-08-15,"BART",0.43515,0.000696102267879476,18.0154886108,24.05,12.1,0
2020-08-16,"BART",0.43444,0.000970530109722291,17.8894588768,23.19,11.22,0
2020-08-17,"BART",0.43602,0.000722141108094528,19.4109337233,25.68,11.78,0.99
2020-08-18,"BART",0.43417,0.00109148404290597,18.8455597788,25.86,12.48,1.57
2020-08-19,"BART",0.43152,0.000430660309813873,19.5552015904,23.43,9.47,0.75
2020-08-20,"BART",0.42653,0.00231756027674072,21.0178200792,23.36,7.28,0
2020-08-21,"BART",0.4333,0.000361459890794347,21.1303093865,26.79,9.41,1.16
2020-08-22,"BART",0.4331,0.00164836195747692,13.4290146983,25.47,12.16,7.51
2020-08-23,"BART",0.43501,0.000495367938290026,20.003854514,27.49,10.94,0.29
2020-08-24,"BART",0.4354,0.000660029985713386,19.1857644807,29.74,13.62,1.21
2020-08-25,"BART",0.43318,0.000751661635773621,16.0341073188,27.73,15.52,0
2020-08-26,"BART",0.41029,0.00451167472702199,12.9507922611,20.66,11.8,0
2020-08-27,"BART",0.42882,0.000464147318274297,17.6827693752,20.73,7.47,0
2020-08-28,"BART",0.42725,0.00120788641512218,14.5642671405,23.67,7.66,10.18
2020-08-29,"BART",0.43628,0.000679320866147701,9.5645621786,18.32,9.6,19.58
2020-08-30,"BART",0.42721,0.00130473062353882,9.3098575908,17.81,11.68,0
2020-08-31,"BART",0.4254,0.00120512560104153,18.5057328456,21.75,6.98,0
2020-09-01,"BART",0.4273,0.00288651169322109,18.3167582514,22.49,7.58,0
2020-09-02,"BART",0.4355,0.00120903496683115,9.2899974769,19.05,10.4,7.69
2020-09-03,"BART",0.42767,0.000798548197975414,14.5336341175,24.41,13.18,0
2020-09-04,"BART",0.40448,0.00737318047841954,16.522184307,24.75,11.08,0
2020-09-05,"BART",0.4047,0.00295251431419225,17.8222491763,22.78,7.37,0
2020-09-06,"BART",0.4151,0.00286943498669288,17.8580682888,22.97,7.2,0
2020-09-07,"BART",0.42562,0.00076054602324211,18.4397073022,25.17,7.54,0
2020-09-08,"BART",0.42278,0.00292968870144029,17.3602609194,27.54,10.94,0
2020-09-09,"BART",0.41814,0.00177515399918326,16.7432227062,29.53,13.13,0
2020-09-10,"BART",0.42265,0.00229321082416807,16.2254587852,29.39,13.57,0
2020-09-11,"BART",0.40044,0.00659304748661925,12.9827250504,21.32,10.65,0
2020-09-12,"BART",0.39709,0.00956603290167446,17.8386318038,20.71,2.95,0
2020-09-13,"BART",0.41596,0.00177071850699664,17.6485236312,21.62,3.6,0
2020-09-14,"BART",0.40272,0.00192071010465464,15.4530459558,19.75,5.57,0
2020-09-15,"BART",0.39929,0.00196532214734814,16.2421701644,17.44,1.84,0
2020-09-16,"BART",0.39532,0.00445326833708017,17.5191243624,22.11,2.33,0
2020-09-17,"BART",0.4109,0.000591353281957271,15.3578662044,20.7,5.36,0
2020-09-18,"BART",0.40848,0.00180504939035824,13.2405607003,18.65,6.38,0
2020-09-19,"BART",0.3826,0.00894157668790657,15.6435149658,14.95,-0.88,0
2020-09-20,"BART",0.39156,0.00629166257917603,16.4211691518,15.49,-2.51,0
2020-09-21,"BART",0.37859,0.00571794575343135,16.594043611,17.39,-2.23,0
2020-09-22,"BART",0.38924,0.000706767548311988,16.3259401635,17.58,-1.96,0
2020-09-23,"BART",0.39273,0.00312139618976339,16.1625378159,22.09,1.43,0
2020-09-24,"BART",0.38157,0.000922869753341532,13.7677019975,24.51,8.63,0
2020-09-25,"BART",0.37457,0.00303969520491373,13.3189679956,23.92,8.47,0
2020-09-26,"BART",0.35649,0.00513245458343477,14.2256216882,25.4,7.31,0
2020-09-27,"BART",0.35894,0.000810648575058821,9.1825916355,23.97,9.88,3.95
2020-09-28,"BART",0.35847,0.00101623683564534,9.1187616412,25.68,15.42,0
2020-09-29,"BART",0.3603,0.00125891344874402,7.028241847,26.22,15.41,30.44
2020-09-30,"BART",0.37163,0.00341859179147418,5.583840486,21.88,13.82,14.71
2020-10-01,"BART",0.36644,0.00490435213903665,11.7098438292,21.11,7.03,0.61
2020-10-02,"BART",0.36327,0.00428100110283202,5.7228608646,13.35,5.4,7.22
2020-10-03,"BART",0.35812,0.00233438528516435,10.3089111583,14.03,2.36,1.09
2020-10-04,"BART",0.35632,0.00102605443544179,11.1786775104,14.88,1.5,0
2020-10-05,"BART",0.35636,0.000709431620728734,11.77051338,17.32,2.28,0
2020-10-06,"BART",0.35851,0.00208572194166893,10.006500413,16.51,4.53,0
2020-10-07,"BART",0.35398,0.00144040462625852,6.1097832366,16.72,7.47,7.57
2020-10-08,"BART",0.3507,0.000875179346284679,5.483782423,11.26,5.47,0
2020-10-09,"BART",0.34097,0.00685558818816551,11.6619659762,13.07,-2.21,0
2020-10-10,"BART",0.34516,0.00314553555376505,9.9012034296,22.25,-0.11,19.47
2020-10-11,"BART",NA,NA,9.7400886588,15.12,2.7,0
2020-10-12,"BART",NA,NA,10.6566039735,11.96,-2.25,0
2020-10-13,"BART",NA,NA,5.9794642572,10.04,0.71,41.1
2020-10-14,"BART",0.32865,0.00493240859575829,9.4347529494,16.34,3.89,0
2020-10-15,"BART",0.32664,0.00498413461360452,11.2801556274,20.66,2.41,0
2020-10-16,"BART",0.31794,0.0020794459717405,5.7529181811,14.29,4.83,40.48
2020-10-17,"BART",0.31707,0.00852944719360941,5.580367475,10.37,1.4,5.33
2020-10-18,"BART",0.31939,0.00266210783448924,10.4475440776,13.22,-2.56,0
2020-10-19,"BART",0.31855,0.000663883103799303,10.2892480433,14.35,-1.54,1.53
2020-10-20,"BART",0.31912,0.00445033672654012,5.9935467072,13.38,2.9,5.1
2020-10-21,"BART",0.32732,0.00175127243536155,4.8161409153,13.86,8.01,1.39
2020-10-22,"BART",NA,NA,8.2116360326,18.06,6.63,0.46
2020-10-23,"BART",0.32572,0.000776215965108811,5.705116524,14.86,7.86,0.79
2020-10-24,"BART",0.33665,0.00161373259803451,5.6803127389,15.04,8.09,0
2020-10-25,"BART",0.34186,0.00240984379204147,8.1223315238,9.72,-1.02,0.89
2020-10-26,"BART",0.34172,0.000616001755894674,4.9040558808,7.06,-0.65,6.37
2020-10-27,"BART",0.34383,0.000387779444993129,6.2529572106,7.95,0.47,0
2020-10-28,"BART",0.3438,0.000443748531932028,3.4833465536,4.38,0.6,1.4
2020-10-29,"BART",0.34427,0.000266939568182055,3.963116542,5.46,-0.56,6.64
2020-10-30,"BART",0.34333,0.000116942902516482,5.3892368424,3.32,-2.96,0
2020-10-31,"BART",0.34286,0.00349341297382863,9.032197308,5.78,-8.86,0
2020-11-01,"BART",0.34645,0.000152556360946718,7.632864113,7.45,-7.82,4.76
2020-11-02,"BART",0.3466,0.000370349035591113,3.6159388094,3.77,-1.36,2.28
2020-11-03,"BART",0.34626,0.00026315045746741,4.4605226547,0.8,-3.88,0
2020-11-04,"BART",0.34624,0.00337498634458312,8.2320785755,6.1,-4.58,0
2020-11-05,"BART",0.34506,0.00471003150541912,9.7840112022,16.05,-3.92,0
2020-11-06,"BART",0.34622,0.00131166180372341,8.538226561,19.75,-0.24,0
2020-11-07,"BART",0.34691,0.000428360489040988,7.7467923715,22.26,6.08,0
2020-11-08,"BART",0.34554,0.00465781860128204,7.8244280988,21.8,4.47,0
2020-11-09,"BART",0.34506,0.00623542944739729,8.0305307208,21.4,1.52,0
2020-11-10,"BART",0.34496,0.00428051265173141,8.0018147602,23.35,1.31,0
2020-11-11,"BART",0.34933,0.00200384692529145,7.41297388,19.82,2.96,1.61
2020-11-12,"BART",0.34739,7.81976981758399e-05,6.0448982753,15.33,4.21,0
2020-11-13,"BART",0.34737,0.000185809645847018,5.5475675628,5.49,-3.87,1.1
2020-11-14,"BART",0.34603,0.000288758425974778,5.43982614,6.14,-2.96,0
2020-11-15,"BART",0.34663,0.000780530039689148,5.6660568153,6.28,-6.34,28.46
2020-11-16,"BART",0.34652,0.000639451673270919,6.5542152536,7.37,-3.27,0
2020-11-17,"BART",0.34627,0.000306484743436249,4.1442974901,4.68,-1.08,0
2020-11-18,"BART",0.34525,0.00051434024472808,4.0875547157,-2.25,-7.72,0
2020-11-19,"BART",0.34578,0.000214408837009474,7.2099068338,1.16,-11.67,0
2020-11-20,"BART",0.34707,0.000219134475533508,7.769484461,10.93,-7.06,0
2020-11-21,"BART",0.34568,0.00107637112862182,6.1257967532,10.28,-0.42,0
2020-11-22,"BART",0.34617,0.000343387031003249,4.5226139315,3.5,-6.39,11
2020-11-23,"BART",0.34586,0.000531100852869187,4.2508821753,5.2,-4.14,7.38
2020-11-24,"BART",0.34436,0.000725549278203796,3.1880122855,0.74,-3.94,0
2020-11-25,"BART",0.34831,0.000323797051580533,4.248439041,0.15,-9.16,7.33
2020-11-26,"BART",0.34708,0.000207481521183573,3.5342241788,2.44,-5.04,5.11
2020-11-27,"BART",0.34605,0.000363021953572385,4.9495753347,8.32,-0.33,0
2020-11-28,"BART",0.34649,0.000160934008531574,3.5198545248,6.23,0.5,0.92
2020-11-29,"BART",0.34402,0.0047804885157251,5.514423694,8.41,-2.17,0
2020-11-30,"BART",0.34809,0.000894751367813476,5.2228663542,13.29,-3.99,53.04
2020-12-01,"BART",0.34876,0.000236128661746012,6.5211056132,15.29,-1.29,0
2020-12-02,"BART",0.34676,0.00166777719600377,3.62337948,5.56,-0.81,0
2020-12-03,"BART",0.34418,0.00374945218991919,4.944936975,5.87,-3.82,0
2020-12-04,"BART",0.34649,0.000170331729161611,5.2630142994,6.94,-3.9,0
2020-12-05,"BART",0.34556,0.000324495039426247,1.9442784387,3.56,-0.76,24.53
2020-12-06,"BART",0.35196,0.000645309805363255,1.757497731,-1.13,-3.75,0
2020-12-07,"BART",0.34663,0.000473148550690375,2.7286827568,-1.32,-5.54,0
2020-12-08,"BART",0.34576,0.000344573990158695,2.9988301563,-2.16,-6.73,0
2020-12-09,"BART",0.34659,0.000169823708111487,5.3708674748,-0.11,-9.87,0
2020-12-10,"BART",0.34584,0.000388606015267447,5.2835939607,2.16,-7.14,0
2020-12-11,"BART",0.3464,0.00036569146357362,5.03643696,4.07,-4.45,0
2020-12-12,"BART",0.34753,0.000108125860147575,3.6745021308,3.65,-4.16,4.24
2020-12-13,"BART",0.34839,0.000587941256263171,4.551951558,5.01,-2.31,0
2020-12-14,"BART",0.34644,0.000219725100978472,2.9780357398,1.87,-2.35,1.05
2020-12-15,"BART",0.3433,0.00301243232282351,3.7160831958,-2.99,-8.27,0
2020-12-16,"BART",0.34492,0.00198386120687998,4.1854909233,-7.09,-16.06,8.91
2020-12-17,"BART",0.35059,0.000258287373572419,3.9337472115,-6.66,-14.72,8.32
2020-12-18,"BART",0.34403,0.00103304777454375,6.059282581,-2.66,-14.66,0
2020-12-19,"BART",0.34485,0.000985927311142727,6.5080736676,-2.48,-18.87,0
2020-12-20,"BART",0.34498,0.000162849303069437,6.2881141392,-2.64,-16.18,1.68
2020-12-21,"BART",0.34413,0.00197751320602417,5.8135456953,2.06,-8.88,0
2020-12-22,"BART",0.3473,0.00033467840183236,4.9391217546,2.99,-4.99,0
2020-12-23,"BART",0.34405,0.000682292640548723,4.9951362192,1.5,-6.52,0
2020-12-24,"BART",0.34783,0.000274343830152707,5.018963271,8.76,-6.61,25.74
2020-12-25,"BART",0.34672,0.000367103969035523,4.44672038,12.17,0.98,35.97
2020-12-26,"BART",0.34465,0.000420580403630945,3.7876420287,3.47,-2.07,0
2020-12-27,"BART",0.34472,0.00181871573616648,3.865187536,-0.02,-5.55,0
2020-12-28,"BART",0.34888,0.000959620489611193,4.2914675664,1.7,-7.77,2.39
2020-12-29,"BART",0.34584,0.00137486308097519,3.82802272,-1.19,-6.53,0
2020-12-30,"BART",0.34671,0.00055230001459573,6.2654371208,-0.43,-12.03,1.26
2020-12-31,"BART",0.34557,0.000238325043003135,NA,NA,NA,NA
2021-01-01,"BART",0.34393,0.00297458405776921,NA,NA,NA,NA
2021-01-02,"BART",0.35247,0.00210989499342154,NA,NA,NA,NA
2021-01-03,"BART",0.34496,0.000794690615194084,NA,NA,NA,NA
2021-01-04,"BART",0.3463,0.000221713549336036,NA,NA,NA,NA
2021-01-05,"BART",0.34605,0.000141309329241253,NA,NA,NA,NA
2021-01-06,"BART",0.34508,0.000109154900233098,NA,NA,NA,NA
2021-01-07,"BART",0.34487,0.0012332704984913,NA,NA,NA,NA
2021-01-08,"BART",0.34362,0.00299379412710865,NA,NA,NA,NA
2021-01-09,"BART",0.34643,0.000451496705979348,NA,NA,NA,NA
2021-01-10,"BART",0.34368,0.00173249637335074,NA,NA,NA,NA
2021-01-11,"BART",0.34571,0.000178310695365223,NA,NA,NA,NA
2021-01-12,"BART",0.34449,0.000166010941365517,NA,NA,NA,NA
2021-01-13,"BART",0.34517,6.19647694505682e-05,NA,NA,NA,NA
2021-01-14,"BART",0.34567,7.34474683855321e-05,NA,NA,NA,NA
2021-01-15,"BART",0.34623,0.000238450439808566,NA,NA,NA,NA
2021-01-16,"BART",0.35288,0.000307410995912901,NA,NA,NA,NA
2021-01-17,"BART",0.34527,0.00044469943988804,NA,NA,NA,NA
2021-01-18,"BART",0.34536,0.000124083949528582,NA,NA,NA,NA
2021-01-19,"BART",0.34518,0.000189180786011472,NA,NA,NA,NA
2021-01-20,"BART",0.34578,0.000591775743514594,NA,NA,NA,NA
2021-01-21,"BART",0.34643,0.000154672446525836,NA,NA,NA,NA
2021-01-22,"BART",0.34575,0.000427163049689939,NA,NA,NA,NA
2021-01-23,"BART",0.34394,0.000122984976683317,NA,NA,NA,NA
2021-01-24,"BART",0.34328,6.7102419433859e-05,NA,NA,NA,NA
2021-01-25,"BART",0.34329,0.0014848074754606,NA,NA,NA,NA
2021-01-26,"BART",0.34509,0.000492497258254045,NA,NA,NA,NA
2021-01-27,"BART",0.34692,0.000727624285196813,NA,NA,NA,NA
2021-01-28,"BART",0.34457,0.000209927489911175,NA,NA,NA,NA
2021-01-29,"BART",0.34442,0.000459336248719562,NA,NA,NA,NA
2021-01-30,"BART",0.34307,0.000206786472734867,NA,NA,NA,NA
2021-01-31,"BART",0.34328,0.000733501659222137,NA,NA,NA,NA
