"uid","domainID","siteID","namedLocation","laboratoryName","sequencingFacilityID","startDate","endDate","sequencerRunID","dnaSampleID","dnaSampleCode","internalLabID","rawDataFileName","rawDataFileDescription","rawDataFilePath","remarks","dataQF","publicationDate"
"f76d614a-0233-4b2d-a67c-40fb42bf2e9d","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-05-20 14:07:00","2014-05-20 14:07:00","HHWLYBGX5","BART_004-O-5-26-20140520-GEN-DNA2",NA,"BMI_Plate8WellE10","BMI_HHWLYBGX5_mms_R2_E.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R2_E.fastq.tar.gz",NA,NA,"20201217T042633Z"
"eb05105d-6409-4e76-a43c-106d226e955f","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-05-20 14:07:00","2014-05-20 14:07:00","HCNKKBGX5","BART_004-O-5-26-20140520-GEN-DNA2",NA,"BMI_Plate8WellE10","BMI_HCNKKBGX5_mms_R1_B.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R1_B.fastq.tar.gz",NA,NA,"20201217T042633Z"
"67390fb2-acf2-4ca7-b6a9-efd4b1dd7683","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-05-20 14:07:00","2014-05-20 14:07:00","HCNKKBGX5","BART_004-O-5-26-20140520-GEN-DNA2",NA,"BMI_Plate8WellE10","BMI_HCNKKBGX5_mms_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R2_B.fastq.tar.gz",NA,NA,"20201217T042633Z"
"197c9211-788a-47c0-9cba-e72436074757","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-05-20 14:40:00","2014-05-20 14:40:00","HHWLYBGX5","BART_004-M-35-24-20140520-GEN-DNA2",NA,"BMI_Plate8WellC11","BMI_HHWLYBGX5_mms_R1_D.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R1_D.fastq.tar.gz",NA,NA,"20201217T042633Z"
"818a4a61-230b-416b-b729-e675027451c6","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-05-20 14:40:00","2014-05-20 14:40:00","HHWLYBGX5","BART_004-M-35-24-20140520-GEN-DNA2",NA,"BMI_Plate8WellC11","BMI_HHWLYBGX5_mms_R2_D.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R2_D.fastq.tar.gz",NA,NA,"20201217T042633Z"
"c12971d1-750b-45ef-b22a-961166d9ed55","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-06-19 19:45:00","2014-06-19 19:45:00","HLGJLBGX5","BART_004-M-11-0-20140619-GEN-DNA2",NA,"BMI_Plate8WellB9","BMI_HLGJLBGX5_mms_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HLGJLBGX5_mms_R2_C.fastq.tar.gz",NA,NA,"20201217T042828Z"
"e521c517-8223-498a-87ac-82c0b9da2335","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-06-19 19:45:00","2014-06-19 19:45:00","H7FFKBGX5","BART_004-M-11-0-20140619-GEN-DNA2",NA,"BMI_Plate8WellB9","BMI_H7FFKBGX5_mms_R2_D.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_H7FFKBGX5_mms_R2_D.fastq.tar.gz",NA,NA,"20201217T042828Z"
"b3924103-9c1a-4348-b459-d4616b1fea2f","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-06-19 19:45:00","2014-06-19 19:45:00","H7FFKBGX5","BART_004-M-11-0-20140619-GEN-DNA2",NA,"BMI_Plate8WellB9","BMI_H7FFKBGX5_mms_R1_D.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_H7FFKBGX5_mms_R1_D.fastq.tar.gz",NA,NA,"20201217T042828Z"
"8a7fa70f-4944-4a60-a0df-91991a862aeb","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-06-19 19:45:00","2014-06-19 19:45:00","HLGJLBGX5","BART_004-M-11-0-20140619-GEN-DNA2",NA,"BMI_Plate8WellB9","BMI_HLGJLBGX5_mms_R1_C.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HLGJLBGX5_mms_R1_C.fastq.tar.gz",NA,NA,"20201217T042828Z"
"a90c1dd5-80d3-4bee-8852-181ebb8975f8","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-08-19 13:36:00","2014-08-19 13:36:00","HL7C5BGX7","BART_004-O-9-34-20140819-GEN-DNA2",NA,"BMI_Plate19WellG3","BMI_HL7C5BGX7_mms_R2_L.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HL7C5BGX7_mms_R2_L.fastq.tar.gz",NA,NA,"20201217T042621Z"
"f46831d7-084f-4d5f-aad3-b743bbe64ab3","D01","BART","BART_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2014-08-19 13:36:00","2014-08-19 13:36:00","HL7C5BGX7","BART_004-O-9-34-20140819-GEN-DNA2",NA,"BMI_Plate19WellG3","BMI_HL7C5BGX7_mms_R1_L.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HL7C5BGX7_mms_R1_L.fastq.tar.gz",NA,NA,"20201217T042621Z"
"f13bfa4f-51b0-4b61-b1fb-1b4922cd1359","D01","BART","BART_023.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2016-07-26 19:04:00","2016-07-26 20:00:00","H7FFKBGX5","BART_023-O-20160726-COMP-DNA1",NA,"BMI_Plate1WellC10","BMI_H7FFKBGX5_mms_R1_B.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_H7FFKBGX5_mms_R1_B.fastq.tar.gz",NA,NA,"20201217T152923Z"
"f039d6d5-f7d7-43ab-82f0-ebfdd13f89bf","D01","BART","BART_023.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2016-07-26 19:04:00","2016-07-26 20:00:00","H7FFKBGX5","BART_023-O-20160726-COMP-DNA1",NA,"BMI_Plate1WellC10","BMI_H7FFKBGX5_mms_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_H7FFKBGX5_mms_R2_B.fastq.tar.gz",NA,NA,"20201217T152923Z"
"4bd4dac7-acc3-43dd-815f-79a80b60399b","D01","BART","BART_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2016-07-27 12:25:00","2016-07-27 13:17:00","H7FFKBGX5","BART_002-O-20160727-COMP-DNA1",NA,"BMI_Plate1WellG2","BMI_H7FFKBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_H7FFKBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T152923Z"
"90b53364-d3aa-454b-ae3f-911560d49afb","D01","BART","BART_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2016-07-27 12:25:00","2016-07-27 13:17:00","H7FFKBGX5","BART_002-O-20160727-COMP-DNA1",NA,"BMI_Plate1WellG2","BMI_H7FFKBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_H7FFKBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T152923Z"
"39cbec33-fb76-4328-89ff-60680ba2690e","D01","BART","BART_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-12 16:19:00","2017-06-12 17:31:00","HVFYCBGX5","BART_001-O-20170612-COMP-DNA1",NA,"BMI_Plate42WellE8","BMI_HVFYCBGX5_mms_R1_F.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R1_F.fastq.tar.gz",NA,NA,"20201217T203352Z"
"05363e9c-71d4-4760-847f-bf0989b69881","D01","BART","BART_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-12 16:19:00","2017-06-12 17:31:00","HVFYCBGX5","BART_001-O-20170612-COMP-DNA1",NA,"BMI_Plate42WellE8","BMI_HVFYCBGX5_mms_R2_F.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R2_F.fastq.tar.gz",NA,NA,"20201217T203352Z"
"41c8b339-f0a3-437f-9b0b-3d16ac75c05b","D01","BART","BART_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-12 19:18:00","2017-06-12 19:53:00","HVFYCBGX5","BART_002-O-20170612-COMP-DNA1",NA,"BMI_Plate42WellE9","BMI_HVFYCBGX5_mms_R2_D.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R2_D.fastq.tar.gz",NA,NA,"20201217T203352Z"
"bcaa2d25-563b-4ad7-a726-db2522dc9dae","D01","BART","BART_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-12 19:18:00","2017-06-12 19:53:00","HVFYCBGX5","BART_002-O-20170612-COMP-DNA1",NA,"BMI_Plate42WellE9","BMI_HVFYCBGX5_mms_R1_D.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R1_D.fastq.tar.gz",NA,NA,"20201217T203352Z"
"7e8f70fe-df28-45b6-aa3b-60bc6e7baaed","D01","BART","BART_071.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-13 11:50:00","2017-06-13 12:57:00","HVFYCBGX5","BART_071-O-20170613-COMP-DNA1",NA,"BMI_Plate42WellF5","BMI_HVFYCBGX5_mms_R1_B.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R1_B.fastq.tar.gz",NA,NA,"20201217T203352Z"
"ad239496-3601-49fc-82f1-7e797008eb7c","D01","BART","BART_071.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-13 11:50:00","2017-06-13 12:57:00","HVFYCBGX5","BART_071-O-20170613-COMP-DNA1",NA,"BMI_Plate42WellF5","BMI_HVFYCBGX5_mms_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R2_B.fastq.tar.gz",NA,NA,"20201217T203352Z"
"cc8adff8-dbbe-4df8-a22e-f759e4cbc89e","D01","BART","BART_040.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-13 13:43:00","2017-06-13 14:25:00","HVFYCBGX5","BART_040-O-20170613-COMP-DNA1",NA,"BMI_Plate42WellF3","BMI_HVFYCBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T203352Z"
"f5370d1d-64d6-4756-827a-a4c5c43feda9","D01","BART","BART_040.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-13 13:43:00","2017-06-13 14:25:00","HVFYCBGX5","BART_040-O-20170613-COMP-DNA1",NA,"BMI_Plate42WellF3","BMI_HVFYCBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T203352Z"
"1eca670e-705c-4950-8e26-bdacacc4b76a","D01","BART","BART_024.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-14 13:35:00","2017-06-14 14:12:00","HVFYCBGX5","BART_024-O-20170614-COMP-DNA1",NA,"BMI_Plate42WellF1","BMI_HVFYCBGX5_mms_R1_E.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R1_E.fastq.tar.gz",NA,NA,"20201217T203352Z"
"f0f1dfd0-f5ec-42ce-9f41-a0753d04ca8b","D01","BART","BART_024.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-06-14 13:35:00","2017-06-14 14:12:00","HVFYCBGX5","BART_024-O-20170614-COMP-DNA1",NA,"BMI_Plate42WellF1","BMI_HVFYCBGX5_mms_R2_E.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVFYCBGX5_mms_R2_E.fastq.tar.gz",NA,NA,"20201217T203352Z"
"3ac66da9-e7d4-4e98-b39c-7695e904bb0b","D01","HARV","HARV_035.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2016-08-02 13:56:00","2016-08-02 14:50:00","HLGJLBGX5","HARV_035-O-20160802-COMP-DNA3",NA,"BMI_Plate2WellD5","BMI_HLGJLBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HLGJLBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T190741Z"
"16752197-11e0-4e1a-a55e-4529853ad599","D01","HARV","HARV_035.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2016-08-02 13:56:00","2016-08-02 14:50:00","HLGJLBGX5","HARV_035-O-20160802-COMP-DNA3",NA,"BMI_Plate2WellD5","BMI_HLGJLBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HLGJLBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T190741Z"
"18f670b7-1a27-4a07-b347-9eaf6807ca62","D01","HARV","HARV_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-07-31 14:30:00","2017-07-31 15:27:00","HVKLYBGX5","HARV_001-O-20170731-COMP-DNA1",NA,"BMI_Plate42WellF6","BMI_HVKLYBGX5_mms_R1_B.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVKLYBGX5_mms_R1_B.fastq.tar.gz",NA,NA,"20201217T234008Z"
"41e34efd-bceb-43a5-be30-088082b2fa05","D01","HARV","HARV_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-07-31 14:30:00","2017-07-31 15:27:00","HVKLYBGX5","HARV_001-O-20170731-COMP-DNA1",NA,"BMI_Plate42WellF6","BMI_HVKLYBGX5_mms_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVKLYBGX5_mms_R2_B.fastq.tar.gz",NA,NA,"20201217T234008Z"
"5b4951cc-5892-43d7-8451-623dbd7c9ff7","D01","HARV","HARV_037.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-07-31 16:00:00","2017-07-31 17:45:00","HVKLYBGX5","HARV_037-O-20170731-COMP-DNA1",NA,"BMI_Plate42WellG3","BMI_HVKLYBGX5_mms_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVKLYBGX5_mms_R2_C.fastq.tar.gz",NA,NA,"20201217T234008Z"
"1f397976-9f0f-4225-906a-54f2c5a9172b","D01","HARV","HARV_037.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-07-31 16:00:00","2017-07-31 17:45:00","HVKLYBGX5","HARV_037-O-20170731-COMP-DNA1",NA,"BMI_Plate42WellG3","BMI_HVKLYBGX5_mms_R1_C.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HVKLYBGX5_mms_R1_C.fastq.tar.gz",NA,NA,"20201217T234008Z"
"61475691-02aa-49e4-8e3f-1ad03439c8dd","D01","HARV","HARV_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-08-01 15:22:00","2017-08-01 16:01:00","HFWM5BGX7","HARV_002-O-20170801-COMP-DNA2",NA,"BMI_Plate68WellD4","BMI_HFWM5BGX7_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HFWM5BGX7_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T234505Z"
"4394298b-0da3-4a33-82fb-42ad1e760094","D01","HARV","HARV_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2017-08-01 15:22:00","2017-08-01 16:01:00","HFWM5BGX7","HARV_002-O-20170801-COMP-DNA2",NA,"BMI_Plate68WellD4","BMI_HFWM5BGX7_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HFWM5BGX7_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T234505Z"
"f76a0288-f9db-429d-a93e-d29943ee2b3a","D01","HARV","HARV_033.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 14:12:00","2018-07-09 17:54:00","HWVCMBGX7","HARV_033-O-20180709-COMP-DNA1",NA,"18S_05_0403","BMI_HWVCMBGX7_R2_D.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R2_D.fastq.tar.gz",NA,NA,"20200602T133505Z"
"bc9ec553-2aff-4d0c-aeaa-8a53dc602be3","D01","HARV","HARV_033.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 14:12:00","2018-07-09 17:54:00","HWVCMBGX7","HARV_033-O-20180709-COMP-DNA1",NA,"18S_05_0403","BMI_HWVCMBGX7_R1_D.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R1_D.fastq.tar.gz",NA,NA,"20200602T133505Z"
"8541f872-8d8b-45bf-ae4c-228e2ebf5c77","D01","HARV","HARV_033.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 15:27:00","2018-07-09 18:10:00","HWVCMBGX7","HARV_033-M-20180709-COMP-DNA1",NA,"18S_05_0402","BMI_HWVCMBGX7_R2_E.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R2_E.fastq.tar.gz",NA,NA,"20200602T133505Z"
"3a2a224e-e576-4dc4-9c10-a45d20fe8ed9","D01","HARV","HARV_033.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 15:27:00","2018-07-09 18:10:00","HWVCMBGX7","HARV_033-M-20180709-COMP-DNA1",NA,"18S_05_0402","BMI_HWVCMBGX7_R1_E.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R1_E.fastq.tar.gz",NA,NA,"20200602T133505Z"
"4ddc2a12-ef9b-4bb2-a4b8-466172fc2bfe","D01","HARV","HARV_035.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 17:45:00","2018-07-09 19:47:00","HWVCMBGX7","HARV_035-O-20180709-COMP-DNA1",NA,"18S_05_0407","BMI_HWVCMBGX7_R2_F.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R2_F.fastq.tar.gz",NA,NA,"20200602T133505Z"
"a8823e2a-ee70-44d0-8aef-a45e519c0463","D01","HARV","HARV_035.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 17:45:00","2018-07-09 19:47:00","HWVCMBGX7","HARV_035-O-20180709-COMP-DNA1",NA,"18S_05_0407","BMI_HWVCMBGX7_R1_F.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R1_F.fastq.tar.gz",NA,NA,"20200602T133505Z"
"bae0c14b-f897-483c-b23f-5b9f56a6451f","D01","HARV","HARV_034.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute","2018-07-09 19:05:00","2018-07-10 14:01:00","HWVCMBGX7","HARV_034-O-20180709-COMP-DNA1",NA,"18S_05_0405","BMI_HWVCMBGX7_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVCMBGX7_R2_B.fastq.tar.gz",NA,NA,"20200602T133505Z"
